trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success 
1435,False,"{'e': 0.23835359847607956, 'a': 0.001}",25,11,7.8553595627123,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'e': 0.23811536401468703, 'a': 0.001}",25,4,-25.385323297868823,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
1437,False,"{'e': 0.2378773676686784, 'a': 0.001}",25,7,15.914827434931647,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'e': 0.2376396092000572, 'a': 0.001}",25,13,18.997772848625182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'e': 0.23740208837106508, 'a': 0.001}",20,13,-10.135272929120973,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1440,False,"{'e': 0.23716480494418105, 'a': 0.001}",20,1,1.2047866925245894,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1441,False,"{'e': 0.23692775868212176, 'a': 0.001}",20,14,-1.8324743218203539,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'e': 0.23669094934784088, 'a': 0.001}",20,0,-34.20478252655951,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1443,False,"{'e': 0.2364543767045291, 'a': 0.001}",25,15,21.680785720242994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'e': 0.23621804051561368, 'a': 0.001}",20,10,19.363100673717693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'e': 0.23598194054475852, 'a': 0.001}",20,2,-17.782786703131205,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1446,False,"{'e': 0.23574607655586352, 'a': 0.001}",35,12,12.65614353928915,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
1447,False,"{'e': 0.23551044831306475, 'a': 0.001}",20,9,-20.526829008632554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1448,False,"{'e': 0.2352750555807339, 'a': 0.001}",20,10,10.560654123863667,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'e': 0.23503989812347828, 'a': 0.001}",30,8,39.88756273443489,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'e': 0.2348049757061403, 'a': 0.001}",25,13,22.07197747773149,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'e': 0.23457028809379765, 'a': 0.001}",25,15,16.506716220177204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'e': 0.23433583505176261, 'a': 0.001}",20,4,-1.394260077325514,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1453,False,"{'e': 0.2341016163455822, 'a': 0.001}",20,13,0.6328531960593649,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'e': 0.23386763174103756, 'a': 0.001}",25,16,9.030116521379494,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'e': 0.23363388100414423, 'a': 0.001}",25,19,9.366176363300285,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'e': 0.23340036390115132, 'a': 0.001}",30,16,-0.03536375495603172,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1457,False,"{'e': 0.2331670801985418, 'a': 0.001}",20,0,-11.649708503986739,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1458,False,"{'e': 0.23293402966303187, 'a': 0.001}",35,18,-13.699665204311476,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1459,False,"{'e': 0.23270121206157107, 'a': 0.001}",20,0,3.5905655462717085,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1460,False,"{'e': 0.23246862716134165, 'a': 0.001}",20,9,16.91995926902616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'e': 0.23223627472975883, 'a': 0.001}",20,12,2.1314246086113506,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'e': 0.23200415453447004, 'a': 0.001}",25,7,-27.26072646375421,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
1463,False,"{'e': 0.23177226634335515, 'a': 0.001}",25,2,-5.836931877519929,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1464,False,"{'e': 0.2315406099245259, 'a': 0.001}",20,6,-39.05831359718106,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1465,False,"{'e': 0.23130918504632592, 'a': 0.001}",25,20,9.998588818624185,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'e': 0.23107799147733019, 'a': 0.001}",25,8,28.54771891266686,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'e': 0.23084702898634524, 'a': 0.001}",25,19,1.9377214725803316,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'e': 0.2306162973424085, 'a': 0.001}",25,14,9.05692882763364,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'e': 0.23038579631478834, 'a': 0.001}",20,10,10.00915292867817,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'e': 0.23015552567298364, 'a': 0.001}",25,12,3.3905282441214535,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1471,False,"{'e': 0.22992548518672384, 'a': 0.001}",20,8,-11.194566893543705,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1472,False,"{'e': 0.22969567462596835, 'a': 0.001}",25,17,5.787808072715877,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1473,False,"{'e': 0.22946609376090668, 'a': 0.001}",20,10,10.439311937430956,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'e': 0.22923674236195785, 'a': 0.001}",25,0,-16.881637506502823,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1475,False,"{'e': 0.2290076201997705, 'a': 0.001}",20,13,3.9807910443817294,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'e': 0.22877872704522242, 'a': 0.001}",20,10,9.08106700646664,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1477,False,"{'e': 0.2285500626694205, 'a': 0.001}",25,3,11.506815650166931,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1478,False,"{'e': 0.22832162684370022, 'a': 0.001}",20,12,-26.699139083524383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1479,False,"{'e': 0.22809341933962587, 'a': 0.001}",20,8,17.746059920124356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'e': 0.22786543992898983, 'a': 0.001}",25,11,-0.017194278879197,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1481,False,"{'e': 0.22763768838381274, 'a': 0.001}",20,1,5.371289311338969,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1482,False,"{'e': 0.22741016447634296, 'a': 0.001}",20,12,-4.132067956616838,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'e': 0.22718286797905665, 'a': 0.001}",25,17,12.861846400847293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'e': 0.22695579866465723, 'a': 0.001}",25,7,2.5551108437654966,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1485,False,"{'e': 0.22672895630607542, 'a': 0.001}",30,19,17.303546970704488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'e': 0.22650234067646874, 'a': 0.001}",20,5,16.63808981721656,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'e': 0.2262759515492217, 'a': 0.001}",20,10,10.472423492903523,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'e': 0.22604978869794498, 'a': 0.001}",30,7,14.184082013537024,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'e': 0.22582385189647586, 'a': 0.001}",20,13,11.04512060839323,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'e': 0.22559814091887742, 'a': 0.001}",30,0,10.04626085513745,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1491,False,"{'e': 0.22537265553943872, 'a': 0.001}",30,16,-34.9620569008194,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1492,False,"{'e': 0.22514739553267432, 'a': 0.001}",25,11,16.11487238364185,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1493,False,"{'e': 0.22492236067332425, 'a': 0.001}",30,21,15.875307441678858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'e': 0.22469755073635353, 'a': 0.001}",25,7,13.331054733196817,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1495,False,"{'e': 0.22447296549695234, 'a': 0.001}",20,0,10.25646974732903,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1496,False,"{'e': 0.22424860473053532, 'a': 0.001}",25,13,-21.137014245633623,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1497,False,"{'e': 0.22402446821274175, 'a': 0.001}",25,17,14.884412465495924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'e': 0.223800555719435, 'a': 0.001}",20,0,32.12284947500938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1499,False,"{'e': 0.22357686702670268, 'a': 0.001}",20,11,-25.878911998348464,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
1500,False,"{'e': 0.22335340191085598, 'a': 0.001}",30,10,7.304358742578507,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1501,False,"{'e': 0.22313016014842982, 'a': 0.001}",25,0,-14.457759504240471,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1502,False,"{'e': 0.22290714151618238, 'a': 0.001}",20,7,-0.34788855194360857,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1503,False,"{'e': 0.22268434579109508, 'a': 0.001}",20,9,17.79076664114061,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'e': 0.22246177275037207, 'a': 0.001}",30,18,11.014952238253402,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1505,False,"{'e': 0.2222394221714404, 'a': 0.001}",25,0,29.374636627966947,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1506,False,"{'e': 0.22201729383194937, 'a': 0.001}",30,5,-37.60887613676997,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
1507,False,"{'e': 0.22179538750977074, 'a': 0.001}",20,9,16.979966495835658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'e': 0.22157370298299803, 'a': 0.001}",20,9,14.598468430803035,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'e': 0.22135224002994683, 'a': 0.001}",20,13,13.47367442263501,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'e': 0.22113099842915407, 'a': 0.001}",20,14,13.830420643384223,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'e': 0.2209099779593782, 'a': 0.001}",30,13,15.25306919898268,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1512,False,"{'e': 0.22068917839959865, 'a': 0.001}",20,13,14.351031148025974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'e': 0.22046859952901593, 'a': 0.001}",25,1,15.480309504742726,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1514,False,"{'e': 0.22024824112705108, 'a': 0.001}",25,13,-5.2760613405477805,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1515,False,"{'e': 0.22002810297334574, 'a': 0.001}",20,0,6.766208411824313,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1516,False,"{'e': 0.21980818484776168, 'a': 0.001}",20,3,12.703649354483137,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1517,False,"{'e': 0.21958848653038082, 'a': 0.001}",25,15,-5.375190068934694,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1518,False,"{'e': 0.21936900780150476, 'a': 0.001}",35,10,-17.720783479934408,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",1
1519,False,"{'e': 0.2191497484416548, 'a': 0.001}",20,16,9.521359466021622,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'e': 0.2189307082315715, 'a': 0.001}",20,9,22.237825627068105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'e': 0.21871188695221475, 'a': 0.001}",20,0,-29.103143275306298,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1522,False,"{'e': 0.21849328438476312, 'a': 0.001}",30,16,25.808097377740562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'e': 0.21827490031061414, 'a': 0.001}",20,7,-28.95443905036441,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1524,False,"{'e': 0.2180567345113836, 'a': 0.001}",25,13,18.615601792472546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'e': 0.21783878676890578, 'a': 0.001}",25,11,22.632038096835583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'e': 0.21762105686523284, 'a': 0.001}",20,9,18.00384633459641,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'e': 0.21740354458263497, 'a': 0.001}",25,0,30.857711209559042,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'e': 0.21718624970359973, 'a': 0.001}",25,9,23.220777307158947,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'e': 0.21696917201083235, 'a': 0.001}",25,15,-33.72428154627062,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1530,False,"{'e': 0.216752311287255, 'a': 0.001}",25,11,2.1640582766989067,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'e': 0.21653566731600707, 'a': 0.001}",20,3,9.766874815580536,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1532,False,"{'e': 0.21631923988044444, 'a': 0.001}",25,15,0.040428904605864346,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1533,False,"{'e': 0.21610302876413975, 'a': 0.001}",30,22,13.667353582598672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'e': 0.2158870337508818, 'a': 0.001}",35,7,23.983663728890065,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
1535,False,"{'e': 0.21567125462467565, 'a': 0.001}",30,0,-8.468427106264212,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1536,False,"{'e': 0.21545569116974203, 'a': 0.001}",25,13,22.921337836700285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'e': 0.21524034317051757, 'a': 0.001}",20,12,-4.842573285695542,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1538,False,"{'e': 0.21502521041165426, 'a': 0.001}",35,21,1.2357057687714996,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'e': 0.2148102926780192, 'a': 0.001}",20,0,3.8634356690722367,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1540,False,"{'e': 0.21459558975469478, 'a': 0.001}",20,13,2.0390851950182793,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'e': 0.21438110142697794, 'a': 0.001}",25,2,-17.339640421945298,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 0}",1
1542,False,"{'e': 0.21416682748038046, 'a': 0.001}",20,8,21.22987601752035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'e': 0.21395276770062824, 'a': 0.001}",25,6,-50.1762376750241,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
1544,False,"{'e': 0.2137389218736616, 'a': 0.001}",25,10,10.01326426215617,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1545,False,"{'e': 0.2135252897856346, 'a': 0.001}",25,3,-10.420252592643685,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1546,False,"{'e': 0.21331187122291523, 'a': 0.001}",20,7,-29.454732212513743,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1547,False,"{'e': 0.21309866597208482, 'a': 0.001}",20,13,11.986496733434965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'e': 0.21288567381993817, 'a': 0.001}",20,3,25.102996155343334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'e': 0.21267289455348304, 'a': 0.001}",25,7,-3.7768542259356312,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1550,False,"{'e': 0.21246032795994024, 'a': 0.001}",25,7,-13.365799816597649,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1551,False,"{'e': 0.21224797382674304, 'a': 0.001}",20,12,14.859697296648342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'e': 0.2120358319415374, 'a': 0.001}",30,9,36.40444724296101,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'e': 0.21182390209218135, 'a': 0.001}",25,11,0.908542775712331,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1554,False,"{'e': 0.2116121840667451, 'a': 0.001}",20,9,18.742947044279944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'e': 0.21140067765351048, 'a': 0.001}",20,0,13.673784463047122,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1556,False,"{'e': 0.21118938264097117, 'a': 0.001}",20,3,15.234935578450154,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'e': 0.21097829881783206, 'a': 0.001}",30,18,-5.4344841247589475,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'e': 0.2107674259730094, 'a': 0.001}",20,0,14.13004669256804,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1559,False,"{'e': 0.21055676389563024, 'a': 0.001}",35,24,24.698355721601885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'e': 0.21034631237503254, 'a': 0.001}",20,0,4.809568834760777,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1561,False,"{'e': 0.21013607120076472, 'a': 0.001}",20,11,4.151372368569044,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1562,False,"{'e': 0.20992604016258565, 'a': 0.001}",20,10,12.847198892447292,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'e': 0.2097162190504642, 'a': 0.001}",25,15,3.812659397982986,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1564,False,"{'e': 0.20950660765457932, 'a': 0.001}",20,0,33.39309156966423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1565,False,"{'e': 0.20929720576531952, 'a': 0.001}",30,21,16.629494781892863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'e': 0.20908801317328293, 'a': 0.001}",30,0,20.73596098682093,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
1567,False,"{'e': 0.20887902966927693, 'a': 0.001}",20,3,29.775690027215216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'e': 0.20867025504431805, 'a': 0.001}",25,11,21.888612218073984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'e': 0.20846168908963153, 'a': 0.001}",20,0,13.0932117997116,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1570,False,"{'e': 0.20825333159665155, 'a': 0.001}",30,9,21.177431256562507,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1571,False,"{'e': 0.20804518235702046, 'a': 0.001}",20,0,-42.881378990484194,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1572,False,"{'e': 0.20783724116258911, 'a': 0.001}",20,9,15.491859854982804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'e': 0.2076295078054162, 'a': 0.001}",20,3,-34.40953770896125,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1574,False,"{'e': 0.20742198207776844, 'a': 0.001}",30,0,-61.153850570674415,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
1575,False,"{'e': 0.20721466377212, 'a': 0.001}",25,14,14.07836382312949,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'e': 0.20700755268115265, 'a': 0.001}",30,15,16.394235524744605,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1577,False,"{'e': 0.20680064859775515, 'a': 0.001}",25,9,17.670670012849616,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'e': 0.20659395131502356, 'a': 0.001}",30,13,28.375063421655764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'e': 0.20638746062626045, 'a': 0.001}",35,18,34.757866364211104,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'e': 0.20618117632497523, 'a': 0.001}",25,0,14.02272497248637,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1581,False,"{'e': 0.20597509820488344, 'a': 0.001}",25,16,-3.8636668449350022,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1582,False,"{'e': 0.20576922605990708, 'a': 0.001}",20,0,29.238974175014466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1583,False,"{'e': 0.2055635596841739, 'a': 0.001}",25,10,9.516828591914072,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1584,False,"{'e': 0.20535809887201756, 'a': 0.001}",30,16,13.835156869809207,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'e': 0.20515284341797715, 'a': 0.001}",20,16,7.777470729833977,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'e': 0.2049477931167973, 'a': 0.001}",25,8,12.582645247358599,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1587,False,"{'e': 0.20474294776342764, 'a': 0.001}",20,8,20.20565276003858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'e': 0.2045383071530228, 'a': 0.001}",20,11,-31.56606135169035,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1589,False,"{'e': 0.20433387108094214, 'a': 0.001}",30,13,32.12602939737762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'e': 0.20412963934274964, 'a': 0.001}",25,8,17.77220118555688,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'e': 0.20392561173421342, 'a': 0.001}",25,10,-8.34737631746734,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1592,False,"{'e': 0.203721788051306, 'a': 0.001}",25,13,-20.81486345600815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1593,False,"{'e': 0.20351816809020354, 'a': 0.001}",25,8,-22.051886540001014,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1594,False,"{'e': 0.20331475164728618, 'a': 0.001}",30,6,25.880223909887203,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1595,False,"{'e': 0.20311153851913738, 'a': 0.001}",20,14,8.337900414481457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'e': 0.20290852850254407, 'a': 0.001}",20,7,23.580982266251432,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'e': 0.2027057213944961, 'a': 0.001}",20,4,-5.435039681373382,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1598,False,"{'e': 0.20250311699218648, 'a': 0.001}",20,15,7.624662783431669,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'e': 0.2023007150930107, 'a': 0.001}",20,7,21.255640224424305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'e': 0.2020985154945669, 'a': 0.001}",20,10,8.421703932135939,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'e': 0.20189651799465538, 'a': 0.001}",25,14,-42.47937797953785,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1602,False,"{'e': 0.20169472239127875, 'a': 0.001}",20,7,8.432799765276178,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'e': 0.20149312848264125, 'a': 0.001}",30,4,22.268187603243014,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1604,False,"{'e': 0.2012917360671491, 'a': 0.001}",25,0,29.90055545155329,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1605,False,"{'e': 0.20109054494340972, 'a': 0.001}",25,7,15.440453345289935,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1606,False,"{'e': 0.20088955491023208, 'a': 0.001}",20,5,19.668327830007033,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'e': 0.20068876576662606, 'a': 0.001}",30,12,-15.035848124307595,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1608,False,"{'e': 0.20048817731180257, 'a': 0.001}",25,0,25.520172927493515,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1609,False,"{'e': 0.20028778934517305, 'a': 0.001}",25,8,-14.98691467383231,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1610,False,"{'e': 0.20008760166634962, 'a': 0.001}",30,13,16.307801155231132,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'e': 0.1998876140751445, 'a': 0.001}",25,16,19.935973282568632,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'e': 0.19968782637157012, 'a': 0.001}",25,16,17.469189696479525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'e': 0.19948823835583873, 'a': 0.001}",20,10,17.779788896816378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'e': 0.19928884982836237, 'a': 0.001}",20,11,14.675560539918557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'e': 0.1990896605897524, 'a': 0.001}",20,0,11.723873344158616,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1616,False,"{'e': 0.19889067044081962, 'a': 0.001}",25,8,-8.713235227206505,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
